"provid","amphid","name","tambid","region_id"
"75","2","กระดังงา","1","1"
"75","2","จอมปลวก","9","1"
"75","2","ดอนมะโนรา","6","1"
"75","2","บางกระบือ","12","1"
"75","2","บางกุ้ง","8","1"
"75","2","บางคนที","5","1"
"75","2","บางนกแขวก","10","1"
"75","2","บางพรม","7","1"
"75","2","บางยี่รงค์","3","1"
"75","2","บางสะแก","2","1"
"75","2","บ้านปราโมทย์","13","1"
"75","2","ยายแพง","11","1"
"75","2","โรงหีบ","4","1"
"75","3","ท่าคา","3","1"
"75","3","บางช้าง","6","1"
"75","3","บางนางลี่","12","1"
"75","3","บางแค","9","1"
"75","3","ปลายโพงพาง","8","1"
"75","3","ยี่สาร","11","1"
"75","3","วัดประดู่","4","1"
"75","3","สวนหลวง","2","1"
"75","3","อัมพวา","1","1"
"75","3","เหมืองใหม่","5","1"
"75","3","แควอ้อม","7","1"
"75","3","แพรกหนามแดง","10","1"
"76","1","คลองกระแชง","2","1"
"76","1","ช่องสะแก","13","1"
"76","1","ดอนยาง","22","1"
"76","1","ต้นมะพร้าว","19","1"
"76","1","ต้นมะม่วง","12","1"
"76","1","ท่าราบ","1","1"
"76","1","ธงชัย","5","1"
"76","1","นาพันสาม","4","1"
"76","1","นาวุ้ง","14","1"
"76","1","บางจาก","10","1"
"76","1","บางจาน","3","1"
"76","1","บ้านกุ่ม","6","1"
"76","1","บ้านหม้อ","11","1"
"76","1","วังตะโก","20","1"
"76","1","สำมะโรง","15","1"
"76","1","หนองขนาน","23","1"
"76","1","หนองพลับ","24","1"
"76","1","หนองโสน","7","1"
"76","1","หัวสะพาน","18","1"
"76","1","หาดเจ้าสำราญ","17","1"
"76","1","เวียงคอย","9","1"
"76","1","โพพระ","16","1"
"76","1","โพไร่หวาน","21","1"
"76","1","ไร่ส้ม","8","1"
"76","2","ทับคาง","4","1"
"76","2","บางเค็ม","3","1"
"76","2","สระพัง","2","1"
"76","2","หนองชุมพล","7","1"
"76","2","หนองชุมพลเหนือ","10","1"
"76","2","หนองปรง","6","1"
"76","2","หนองปลาไหล","5","1"
"76","2","ห้วยท่าช้าง","9","1"
"76","2","ห้วยโรง","8","1"
"76","2","เขาย้อย","1","1"
"76","3","ท่าตะคร้อ","4","1"
"76","3","ยางน้ำกลัดเหนือ","2","1"
"76","3","ยางน้ำกลัดใต้","3","1"
"76","3","หนองหญ้าปล้อง","1","1"
"76","4","ชะอำ","1","1"
"76","4","ดอนขุนห้วย","9","1"
"76","4","นายาง","3","1"
"76","4","บางเก่า","2","1"
"76","4","สามพระยา","8","1"
"76","4","หนองศาลา","5","1"
"76","4","ห้วยทรายเหนือ","6","1"
"76","4","เขาใหญ่","4","1"
"76","4","ไร่ใหม่พัฒนา","7","1"
"76","5","กลัดหลวง","11","1"
"76","5","ท่าคอย","2","1"
"76","5","ท่ายาง","1","1"
"76","5","ท่าแลง","14","1"
"76","5","ท่าไม้รวก","6","1"
"76","5","บ้านในดง","15","1"
"76","5","ปึกเตียน","12","1"
"76","5","มาบปลาเค้า","5","1"
"76","5","ยางหย่อง","3","1"
"76","5","วังไคร้","7","1"
"76","5","หนองจอก","4","1"
"76","5","เขากระปุก","13","1"
"76","6","ตำหรุ","4","1"
"76","6","ถ้ำรงค์","17","1"
"76","6","ท่าช้าง","16","1"
"76","6","ท่าเสน","7","1"
"76","6","บ้านทาน","3","1"
"76","6","บ้านลาด","1","1"
"76","6","บ้านหาด","2","1"
"76","6","ลาดโพธิ์","10","1"
"76","6","สมอพลือ","5","1"
"76","6","สะพานไกร","11","1"
"76","6","หนองกระเจ็ด","8","1"
"76","6","หนองกะปุ","9","1"
"76","6","ห้วยข้อง","15","1"
"76","6","ห้วยลึก","18","1"
"76","6","โรงเข้","13","1"
"76","6","ไร่มะขาม","6","1"
"76","6","ไร่สะท้อน","14","1"
"76","6","ไร่โคก","12","1"
"76","7","ท่าแร้ง","9","1"
"76","7","ท่าแร้งออก","10","1"
"76","7","บางขุนไทร","2","1"
"76","7","บางครก","8","1"
"76","7","บางตะบูน","6","1"
"76","7","บางตะบูนออก","7","1"
"76","7","บางแก้ว","4","1"
"76","7","บ้านแหลม","1","1"
"76","7","ปากทะเล","3","1"
"76","7","แหลมผักเบี้ย","5","1"
"76","8","ป่าเด็ง","4","1"
"76","8","พุสวรรค์","5","1"
"76","8","วังจันทร์","3","1"
"76","8","สองพี่น้อง","2","1"
"76","8","ห้วยแม่เพรียง","6","1"
"76","8","แก่งกระจาน","1","1"
"77","1","คลองวาฬ","3","1"
"77","1","บ่อนอก","6","1"
"77","1","ประจวบคีรีขันธ์","1","1"
"77","1","ห้วยทราย","4","1"
"77","1","อ่าวน้อย","5","1"
"77","1","เกาะหลัก","2","1"
"77","2","กุยบุรี","1","1"
"77","2","กุยเหนือ","2","1"
"77","2","ดอนยายหนู","4","1"
"77","2","สามกระทาย","6","1"
"77","2","หาดขาม","7","1"
"77","2","เขาแดง","3","1"
"77","3","ทับสะแก","1","1"
"77","3","นาหูกวาง","3","1"
"77","3","ห้วยยาง","5","1"
"77","3","อ่างทอง","2","1"
"77","3","เขาล้าน","4","1"
"77","3","แสงอรุณ","6","1"
"77","4","กำเนิดนพคุณ","1","1"
"77","4","ชัยเกษม","5","1"
"77","4","ทองมงคล","6","1"
"77","4","ธงชัย","4","1"
"77","4","พงศ์ประศาสน์","2","1"
"77","4","ร่อนทอง","3","1"
"77","4","แม่รำพึง","7","1"
"77","5","ช้างแรก","4","1"
"77","5","ทรายทอง","3","1"
"77","5","บางสะพาน","2","1"
"77","5","ปากแพรก","1","1"
"77","5","ไชยราช","5","1"
"77","6","ปราณบุรี","1","1"
"77","6","ปากน้ำปราณ","4","1"
"77","6","วังก์พง","8","1"
"77","6","หนองตาแต้ม","7","1"
"77","6","เขาจ้าว","9","1"
"77","6","เขาน้อย","2","1"
"77","7","ทับใต้","5","1"
"77","7","บึงนคร","7","1"
"77","7","หนองพลับ","4","1"
"77","7","หนองแก","2","1"
"77","7","หัวหิน","1","1"
"77","7","หินเหล็กไฟ","3","1"
"77","7","ห้วยสัตว์ใหญ่","6","1"
"77","8","ศาลาลัย","4","1"
"77","8","ศิลาลอย","2","1"
"77","8","สามร้อยยอด","1","1"
"77","8","ไร่เก่า","3","1"
"77","8","ไร่ใหม่","5","1"
"20","1","คลองตำหรุ","12","2"
"20","1","ดอนหัวฬ่อ","9","2"
"20","1","นาป่า","7","2"
"20","1","บางทราย","11","2"
"20","1","บางปลาสร้อย","1","2"
"20","1","บ้านปึก","14","2"
"20","1","บ้านสวน","5","2"
"20","1","บ้านโขด","3","2"
"20","1","มะขามหย่ง","2","2"
"20","1","สำนักบก","18","2"
"20","1","หนองข้างคอก","8","2"
"20","1","หนองรี","6","2"
"20","1","หนองไม้แดง","10","2"
"20","1","ห้วยกะปิ","15","2"
"20","1","อ่างศิลา","17","2"
"20","1","เสม็ด","16","2"
"20","1","เหมือง","13","2"
"20","1","แสนสุข","4","2"
"20","2","คลองกิ่ว","2","2"
"20","2","บ้านบึง","1","2"
"20","2","มาบไผ่","3","2"
"20","2","หนองชาก","6","2"
"20","2","หนองซ้ำซาก","4","2"
"20","2","หนองบอนแดง","5","2"
"20","2","หนองอิรุณ","7","2"
"20","2","หนองไผ่แก้ว","8","2"
"20","3","คลองพลู","2","2"
"20","3","หนองเสือช้าง","3","2"
"20","3","หนองใหญ่","1","2"
"20","3","ห้างสูง","4","2"
"20","3","เขาซก","5","2"
"20","4","ตะเคียนเตี้ย","7","2"
"20","4","นาเกลือ","8","2"
"20","4","บางละมุง","1","2"
"20","4","หนองปรือ","2","2"
"20","4","หนองปลาไหล","3","2"
"20","4","ห้วยใหญ่","6","2"
"20","4","เขาไม้แก้ว","5","2"
"20","4","โป่ง","4","2"
"20","5","บางนาง","9","2"
"20","5","บางหัก","11","2"
"20","5","บ้านเก่า","7","2"
"20","5","พานทอง","1","2"
"20","5","มาบโป่ง","3","2"
"20","5","หนองกะขะ","4","2"
"20","5","หนองตำลึง","2","2"
"20","5","หนองหงษ์","5","2"
"20","5","หน้าประดู่","8","2"
"20","5","เกาะลอย","10","2"
"20","5","โคกขี้หนอน","6","2"
"20","6","กุฎโง้ง","9","2"
"20","6","ทุ่งขวาง","15","2"
"20","6","ท่าข้าม","11","2"
"20","6","นามะตูม","22","2"
"20","6","นาวังหิน","17","2"
"20","6","นาเริก","5","2"
"20","6","บ้านช้าง","18","2"
"20","6","บ้านเซิด","4","2"
"20","6","พนัสนิคม","1","2"
"20","6","วัดหลวง","3","2"
"20","6","วัดโบสถ์","8","2"
"20","6","สระสี่เหลี่ยม","7","2"
"20","6","หนองขยาด","14","2"
"20","6","หนองปรือ","13","2"
"20","6","หนองเหียง","16","2"
"20","6","หน้าพระธาตุ","2","2"
"20","6","หมอนนาง","6","2"
"20","6","หัวถนน","10","2"
"20","6","โคกเพลาะ","20","2"
"20","6","ไร่หลักทอง","21","2"
"20","7","ทุ่งสุขลา","3","2"
"20","7","บางพระ","7","2"
"20","7","บึง","4","2"
"20","7","บ่อวิน","8","2"
"20","7","ศรีราชา","1","2"
"20","7","สุรศักดิ์","2","2"
"20","7","หนองขาม","5","2"
"20","7","เขาคันทรง","6","2"
"20","8","ท่าเทววงษ์","1","2"
"20","9","นาจอมเทียน","2","2"
"20","9","บางเสร่","4","2"
"20","9","พลูตาหลวง","3","2"
"20","9","สัตหีบ","1","2"
"20","9","แสมสาร","5","2"
"20","10","ธาตุทอง","4","2"
"20","10","บ่อกวางทอง","3","2"
"20","10","บ่อทอง","1","2"
"20","10","พลวงทอง","6","2"
"20","10","วัดสุวรรณ","2","2"
"20","10","เกษตรสุวรรณ","5","2"
"20","11","ท่าบุญมี","2","2"
"20","11","เกาะจันทร์","1","2"
"21","1","กะเฉด","10","2"
"21","1","ตะพง","3","2"
"21","1","ทับมา","11","2"
"21","1","ท่าประดู่","1","2"
"21","1","นาตาขวัญ","8","2"
"21","1","น้ำคอก","12","2"
"21","1","บ้านแลง","7","2"
"21","1","ปากน้ำ","4","2"
"21","1","มาบตาพุด","14","2"
"21","1","สำนักทอง","15","2"
"21","1","ห้วยโป่ง","13","2"
"21","1","เชิงเนิน","2","2"
"21","1","เนินพระ","9","2"
"21","1","เพ","5","2"
"21","1","แกลง","6","2"
"21","2","บ้านฉาง","3","2"
"21","2","พลา","2","2"
"21","2","สำนักท้อน","1","2"
"21","3","กระแสบน","7","2"
"21","3","กร่ำ","5","2"
"21","3","กองดิน","10","2"
"21","3","คลองปูน","11","2"
"21","3","ชากพง","6","2"
"21","3","ชากโดน","3","2"
"21","3","ทางเกวียน","1","2"
"21","3","ทุ่งควายกิน","9","2"
"21","3","บ้านนา","8","2"
"21","3","ปากน้ำกระแส","13","2"
"21","3","พังราด","12","2"
"21","3","วังหว้า","2","2"
"21","3","สองสลึง","18","2"
"21","3","ห้วยยาง","17","2"
"21","3","เนินฆ้อ","4","2"
"21","4","ชุมแสง","2","2"
"21","4","ป่ายุบใน","3","2"
"21","4","พลงตาเอี่ยม","4","2"
"21","4","วังจันทร์","1","2"
"21","5","ชากบก","7","2"
"21","5","ตาขัน","4","2"
"21","5","บางบุตร","5","2"
"21","5","บ้านค่าย","1","2"
"21","5","หนองตะพาน","3","2"
"21","5","หนองบัว","6","2"
"21","5","หนองละลอก","2","2"
"21","6","ตาสิทธิ์","2","2"
"21","6","ปลวกแดง","1","2"
"21","6","มาบยางพร","5","2"
"21","6","ละหาร","3","2"
"21","6","หนองไร่","6","2"
"21","6","แม่น้ำคู้","4","2"
"21","7","ชำฆ้อ","3","2"
"21","7","น้ำเป็น","1","2"
"21","7","ห้วยทับมอญ","2","2"
"21","7","เขาน้อย","4","2"
"21","8","นิคมพัฒนา","1","2"
"21","8","พนานิคม","3","2"
"21","8","มะขามคู่","4","2"
"21","8","มาบข่า","2","2"
"22","1","คมบาง","5","2"
"22","1","คลองนารายณ์","3","2"
"22","1","จันทนิมิต","7","2"
"22","1","ตลาด","1","2"
"22","1","ท่าช้าง","6","2"
"22","1","บางกะจะ","8","2"
"22","1","พลับพลา","11","2"
"22","1","วัดใหม่","2","2"
"22","1","หนองบัว","10","2"
"22","1","เกาะขวาง","4","2"
"22","1","แสลง","9","2"
"22","2","ขลุง","1","2"
"22","2","ซึ้ง","7","2"
"22","2","ตกพรม","11","2"
"22","2","ตรอกนอง","10","2"
"22","2","ตะปอน","4","2"
"22","2","บางชัน","5","2"
"22","2","บ่อ","2","2"
"22","2","บ่อเวฬุ","12","2"
"22","2","มาบไพ","8","2"
"22","2","วังสรรพรส","9","2"
"22","2","วันยาว","6","2"
"22","2","เกวียนหัก","3","2"
"22","3","คลองขุด","14","2"
"22","3","ตะกาดเง้า","13","2"
"22","3","ทุ่งเบญจา","9","2"
"22","3","ท่าใหม่","1","2"
"22","3","บ่อพุ","4","2"
"22","3","พลอยแหวน","5","2"
"22","3","ยายร้า","2","2"
"22","3","รำพัน","11","2"
"22","3","สองพี่น้อง","8","2"
"22","3","สีพยา","3","2"
"22","3","เขาบายศรี","7","2"
"22","3","เขาวัว","6","2"
"22","3","เขาแก้ว","24","2"
"22","3","โขมง","12","2"
"22","4","คลองใหญ่","10","2"
"22","4","ทับไทร","1","2"
"22","4","หนองตาคง","4","2"
"22","4","เทพนิมิต","9","2"
"22","4","โป่งน้ำร้อน","2","2"
"22","5","ฉมัน","6","2"
"22","5","ท่าหลวง","2","2"
"22","5","ปัถวี","3","2"
"22","5","มะขาม","1","2"
"22","5","วังแซ้ม","4","2"
"22","5","อ่างคีรี","8","2"
"22","6","คลองน้ำเค็ม","5","2"
"22","6","บางกะไชย","7","2"
"22","6","บางสระเก้า","6","2"
"22","6","ปากน้ำแหลมสิงห์","1","2"
"22","6","พลิ้ว","4","2"
"22","6","หนองชิ่ม","3","2"
"22","6","เกาะเปริด","2","2"
"22","7","ทรายขาว","4","2"
"22","7","ทับช้าง","3","2"
"22","7","ทุ่งขนาน","2","2"
"22","7","ปะตง","1","2"
"22","7","สะตอน","5","2"
"22","8","ขุนซ่อง","2","2"
"22","8","พวา","4","2"
"22","8","สามพี่น้อง","3","2"
"22","8","เขาวงกต","5","2"
"22","8","แก่งหางแมว","1","2"
"22","9","กระแจะ","3","2"
"22","9","ช้างข้าม","5","2"
"22","9","นายายอาม","1","2"
"22","9","วังโตนด","2","2"
"22","9","วังใหม่","6","2"
"22","9","สนามไชย","4","2"
"22","10","คลองพลู","4","2"
"22","10","จันทเขลม","5","2"
"22","10","ชากไทย","1","2"
"22","10","ตะเคียนทอง","3","2"
"22","10","พลวง","2","2"
"23","1","ชำราก","13","2"
"23","1","ตะกาง","12","2"
"23","1","ท่ากุ่ม","11","2"
"23","1","ท่าพริก","10","2"
"23","1","บางพระ","1","2"
"23","1","วังกระแจะ","7","2"
"23","1","หนองคันทรง","4","2"
"23","1","หนองเสม็ด","2","2"
"23","1","หนองโสน","3","2"
"23","1","ห้วงน้ำขาว","5","2"
"23","1","ห้วยแร้ง","8","2"
"23","1","อ่าวใหญ่","6","2"
"23","1","เนินทราย","9","2"
"23","1","แหลมกลัด","14","2"
"23","2","คลองใหญ่","1","2"
"23","2","หาดเล็ก","3","2"
"23","2","ไม้รูด","2","2"
"23","3","ทุ่งนนทรี","8","2"
"23","3","ท่าโสม","4","2"
"23","3","ประณีต","6","2"
"23","3","วังตะเคียน","3","2"
"23","3","สะตอ","5","2"
"23","3","เขาสมิง","1","2"
"23","3","เทพนิมิต","7","2"
"23","3","แสนตุ้ง","2","2"
"23","4","ช้างทูน","2","2"
"23","4","ด่านชุมพล","3","2"
"23","4","นนทรีย์","5","2"
"23","4","บ่อพลอย","1","2"
"23","4","หนองบอน","4","2"
"23","5","คลองใหญ่","7","2"
"23","5","น้ำเชี่ยว","2","2"
"23","5","บางปิด","3","2"
"23","5","แหลมงอบ","1","2"
"23","6","เกาะกูด","2","2"
"23","6","เกาะหมาก","1","2"
"23","7","เกาะช้าง","1","2"
"23","7","เกาะช้างใต้","2","2"
"30","1","จอหอ","16","3"
"30","1","ตลาด","22","3"
"30","1","บ้านเกาะ","12","3"
"30","1","บ้านโพธิ์","15","3"
"30","1","บ้านใหม่","13","3"
"30","1","ปรุใหญ่","7","3"
"30","1","พลกรัง","9","3"
"30","1","พะเนา","23","3"
"30","1","พุดซา","14","3"
"30","1","มะเริง","5","3"
"30","1","สีมุม","21","3"
"30","1","สุรนารี","20","3"
"30","1","หนองกระทุ่ม","24","3"
"30","1","หนองจะบก","3","3"
"30","1","หนองบัวศาลา","19","3"
"30","1","หนองระเวียง","6","3"
"30","1","หนองไข่น้ำ","25","3"
"30","1","หนองไผ่ล้อม","10","3"
"30","1","หมื่นไวย","8","3"
"30","1","หัวทะเล","11","3"
"30","1","โคกกรวด","17","3"
"30","1","โคกสูง","4","3"
"30","1","โพธิ์กลาง","2","3"
"30","1","ในเมือง","1","3"
"30","1","ไชยมงคล","18","3"
"30","2","ครบุรี","3","3"
"30","2","ครบุรีใต้","10","3"
"30","2","จระเข้หิน","5","3"
"30","2","ตะแบกบาน","11","3"
"30","2","บ้านใหม่","8","3"
"30","2","มาบตะโกเอน","6","3"
"30","2","ลำเพียก","9","3"
"30","2","สระว่านพระยา","12","3"
"30","2","อรพิมพ์","7","3"
"30","2","เฉลียง","2","3"
"30","2","แชะ","1","3"
"30","2","โคกกระชาย","4","3"
"30","3","กุดโบสถ์","4","3"
"30","3","บ้านราษฎร์","6","3"
"30","3","สระตะเคียน","2","3"
"30","3","สุขไพบูลย์","5","3"
"30","3","เสิงสาง","1","3"
"30","3","โนนสมบูรณ์","3","3"
"30","4","ขามสมบูรณ์","10","3"
"30","4","คูขาด","2","3"
"30","4","ดอนใหญ่","9","3"
"30","4","ตาจั่น","4","3"
"30","4","บ้านปรางค์","5","3"
"30","4","หนองบัว","7","3"
"30","4","หนองมะนาว","6","3"
"30","4","เทพาลัย","3","3"
"30","4","เมืองคง","1","3"
"30","4","โนนเต็ง","8","3"
"30","5","ช่อระกา","4","3"
"30","5","บ้านเหลื่อม","1","3"
"30","5","วังโพธิ์","2","3"
"30","5","โคกกระเบื้อง","3","3"
"30","6","คลองเมือง","11","3"
"30","6","จักราช","1","3"
"30","6","ทองหลาง","3","3"
"30","6","ศรีละกอ","10","3"
"30","6","สีสุก","4","3"
"30","6","หนองขาม","5","3"
"30","6","หนองพลวง","7","3"
"30","6","หินโคน","13","3"
"30","7","กระโทก","1","3"
"30","7","ด่านเกวียน","10","3"
"30","7","ทุ่งอรุณ","4","3"
"30","7","ท่าจะหลุง","6","3"
"30","7","ท่าลาดขาว","5","3"
"30","7","ท่าอ่าง","3","3"
"30","7","ท่าเยี่ยม","7","3"
"30","7","พลับพลา","2","3"
"30","7","ละลมใหม่พัฒนา","9","3"
"30","7","โชคชัย","8","3"
"30","8","กุดพิมาน","1","3"
"30","8","ด่านขุนทด","2","3"
"30","8","ด่านนอก","3","3"
"30","8","ด่านใน","4","3"
"30","8","ตะเคียน","5","3"
"30","8","บ้านเก่า","6","3"
"30","8","บ้านแปรง","7","3"
"30","8","พันชนะ","8","3"
"30","8","สระจรเข้","9","3"
"30","8","หนองกราด","10","3"
"30","8","หนองบัวตะเกียด","11","3"
"30","8","หนองบัวละคร","12","3"
"30","8","หนองไทร","18","3"
"30","8","หินดาด","13","3"
"30","8","ห้วยบง","15","3"
"30","8","โนนเมืองพัฒนา","17","3"
"30","9","กำปัง","3","3"
"30","9","ค้างพลู","5","3"
"30","9","ด่านจาก","2","3"
"30","9","ถนนโพธิ์","9","3"
"30","9","บัลลังก์","7","3"
"30","9","บ้านวัง","6","3"
"30","9","มะค่า","14","3"
"30","9","สายออ","8","3"
"30","9","สำโรง","4","3"
"30","9","โนนไทย","1","3"
"30","10","ขามเฒ่า","11","3"
"30","10","จันอัด","10","3"
"30","10","ดอนชมพู","5","3"
"30","10","ดอนหวาย","15","3"
"30","10","ด่านคล้า","12","3"
"30","10","ธารปราสาท","6","3"
"30","10","บิง","4","3"
"30","10","พลสงคราม","9","3"
"30","10","มะค่า","8","3"
"30","10","ลำคอหงษ์","13","3"
"30","10","ลำมูล","16","3"
"30","10","หลุมข้าว","7","3"
"30","10","เมืองปราสาท","14","3"
"30","10","โตนด","3","3"
"30","10","โนนสูง","1","3"
"30","10","ใหม่","2","3"
"30","11","ขามสะแกแสง","1","3"
"30","11","ชีวึก","4","3"
"30","11","พะงาด","5","3"
"30","11","หนองหัวฟาน","6","3"
"30","11","เมืองนาท","3","3"
"30","11","เมืองเกษตร","7","3"
"30","11","โนนเมือง","2","3"
"30","12","กุดจอก","14","3"
"30","12","ขุนทอง","20","3"
"30","12","ดอนตะหนิน","6","3"
"30","12","ด่านช้าง","15","3"
"30","12","บัวใหญ่","1","3"
"30","12","หนองบัวสะอาด","7","3"
"30","12","หนองแจ้งใหญ่","24","3"
"30","12","ห้วยยาง","3","3"
"30","12","เสมาใหญ่","4","3"
"30","12","โนนทองหลาง","8","3"
"30","13","กระทุ่มราย","3","3"
"30","13","ดอนมัน","10","3"
"30","13","ตลาดไทร","6","3"
"30","13","ทุ่งสว่าง","15","3"
"30","13","นางรำ","13","3"
"30","13","ประทาย","1","3"
"30","13","วังไม้แดง","4","3"
"30","13","หนองค่าย","8","3"
"30","13","หนองพลวง","7","3"
"30","13","หันห้วยทราย","9","3"
"30","13","เมืองโดน","18","3"
"30","13","โคกกลาง","17","3"
"30","13","โนนเพ็ด","14","3"
"30","14","งิ้ว","10","3"
"30","14","ดอน","7","3"
"30","14","ตะขบ","5","3"
"30","14","ตะคุ","2","3"
"30","14","ตูม","9","3"
"30","14","ธงชัยเหนือ","17","3"
"30","14","นกออก","6","3"
"30","14","บ่อปลาทอง","20","3"
"30","14","ภูหลวง","16","3"
"30","14","ลำนางแก้ว","12","3"
"30","14","สะแกราช","11","3"
"30","14","สำโรง","4","3"
"30","14","สุขเกษม","18","3"
"30","14","เกษมทรัพย์","19","3"
"30","14","เมืองปัก","1","3"
"30","14","โคกไทย","3","3"
"30","15","กระชอน","9","3"
"30","15","กระเบื้องใหญ่","4","3"
"30","15","ชีวาน","7","3"
"30","15","ดงใหญ่","10","3"
"30","15","ท่าหลวง","5","3"
"30","15","ธารละหลอด","11","3"
"30","15","นิคมสร้างตนเอง","8","3"
"30","15","รังกาใหญ่","6","3"
"30","15","สัมฤทธิ์","2","3"
"30","15","หนองระเวียง","12","3"
"30","15","โบสถ์","3","3"
"30","15","ในเมือง","1","3"
"30","16","กงรถ","7","3"
"30","16","งิ้ว","6","3"
"30","16","ตะโก","9","3"
"30","16","ทับสวาย","2","3"
"30","16","หลุ่งตะเคียน","4","3"
"30","16","หลุ่งประดู่","8","3"
"30","16","หินดาด","5","3"
"30","16","ห้วยแคน","10","3"
"30","16","ห้วยแถลง","1","3"
"30","16","เมืองพลับพลา","3","3"
"30","17","ชุมพวง","1","3"
"30","17","ตลาดไทร","5","3"
"30","17","ท่าลาด","3","3"
"30","17","ประสุข","2","3"
"30","17","สาหร่าย","4","3"
"30","17","หนองหลัก","14","3"
"30","17","โนนตูม","16","3"
"30","17","โนนยอ","17","3"
"30","17","โนนรัง","10","3"
"30","18","กุดจิก","11","3"
"30","18","นากลาง","9","3"
"30","18","บุ่งขี้เหล็ก","4","3"
"30","18","มะเกลือเก่า","7","3"
"30","18","มะเกลือใหม่","8","3"
"30","18","สูงเนิน","1","3"
"30","18","หนองตะไก้","10","3"
"30","18","เสมา","2","3"
"30","18","โคราช","3","3"
"30","18","โค้งยาง","6","3"
"30","18","โนนค่า","5","3"
"30","19","ขามทะเลสอ","1","3"
"30","19","บึงอ้อ","5","3"
"30","19","พันดุง","3","3"
"30","19","หนองสรวง","4","3"
"30","19","โป่งแดง","2","3"
"30","20","กฤษณา","3","3"
"30","20","กุดน้อย","6","3"
"30","20","คลองไผ่","10","3"
"30","20","ดอนเมือง","11","3"
"30","20","บ้านหัน","2","3"
"30","20","มิตรภาพ","9","3"
"30","20","ลาดบัวขาว","4","3"
"30","20","วังโรงใหญ่","8","3"
"30","20","สีคิ้ว","1","3"
"30","20","หนองน้ำใส","7","3"
"30","20","หนองบัวน้อย","12","3"
"30","20","หนองหญ้าขาว","5","3"
"30","21","กลางดง","2","3"
"30","21","ขนงพระ","7","3"
"30","21","คลองม่วง","9","3"
"30","21","จันทึก","3","3"
"30","21","ปากช่อง","1","3"
"30","21","พญาเย็น","12","3"
"30","21","วังกะทะ","4","3"
"30","21","วังไทร","11","3"
"30","21","หนองน้ำแดง","10","3"
"30","21","หนองสาหร่าย","6","3"
"30","21","หมูสี","5","3"
"30","21","โป่งตาลอง","8","3"
"30","22","บ้านใหม่","9","3"
"30","22","ลุงเขว้า","7","3"
"30","22","สารภี","2","3"
"30","22","หนองตะไก้","6","3"
"30","22","หนองบุนนาก","1","3"
"30","22","หนองหัวแรต","4","3"
"30","22","หนองไม้ไผ่","8","3"
"30","22","แหลมทอง","5","3"
"30","22","ไทยเจริญ","3","3"
"30","23","บึงพะไล","3","3"
"30","23","บึงสำโรง","5","3"
"30","23","สีสุก","4","3"
"30","23","แก้งสนามนาง","1","3"
"30","23","โนนสำราญ","2","3"
"30","24","ดอนยาวใหญ่","5","3"
"30","24","วังหิน","4","3"
"30","24","สำพะเนียง","3","3"
"30","24","โนนตาเถร","2","3"
"30","24","โนนแดง","1","3"
"30","25","ระเริง","3","3"
"30","25","วังน้ำเขียว","1","3"
"30","25","วังหมี","2","3"
"30","25","อุดมทรัพย์","4","3"
"30","25","ไทยสามัคคี","5","3"
"30","26","บึงปรือ","3","3"
"30","26","วังยายทอง","4","3"
"30","26","สำนักตะคร้อ","1","3"
"30","26","หนองแวง","2","3"
"30","27","กระเบื้องนอก","2","3"
"30","27","ละหานปลาค้าว","3","3"
"30","27","เมืองยาง","1","3"
"30","27","โนนอุดม","4","3"
"30","28","ทัพรั้ง","4","3"
"30","28","พังเทียม","3","3"
"30","28","มาบกราด","2","3"
"30","28","สระพระ","1","3"
"30","28","หนองหอย","5","3"
"30","29","ขุย","1","3"
"30","29","ช่องแมว","3","3"
"30","29","บ้านยาง","2","3"
"30","29","ไพล","4","3"
"30","30","บัวลาย","3","3"
"30","30","หนองหว้า","4","3"
"30","30","เมืองพะไล","1","3"
"30","30","โนนจาน","2","3"
"30","31","สามเมือง","4","3"
"30","31","สีดา","1","3"
"30","31","หนองตาดใหญ่","5","3"
"30","31","โนนประดู่","3","3"
"30","31","โพนทอง","2","3"
"30","32","ช้างทอง","1","3"
"30","32","ท่าช้าง","2","3"
"30","32","พระพุทธ","3","3"
"30","32","หนองงูเหลือม","4","3"
"30","32","หนองยาง","5","3"
"31","1","กระสัง","27","3"
"31","1","กลันทา","26","3"
"31","1","ชุมเห็ด","20","3"
"31","1","ถลุงเหล็ก","13","3"
"31","1","บัวทอง","19","3"
"31","1","บ้านบัว","4","3"
"31","1","บ้านยาง","8","3"
"31","1","พระครู","12","3"
"31","1","ลุมปุ๊ก","17","3"
"31","1","สวายจีก","6","3"
"31","1","สองห้อง","18","3"
"31","1","สะแกซำ","25","3"
"31","1","สะแกโพรง","5","3"
"31","1","หนองตาด","14","3"
"31","1","หลักเขต","22","3"
"31","1","อิสาณ","2","3"
"31","1","เมืองฝาง","28","3"
"31","1","เสม็ด","3","3"
"31","1","ในเมือง","1","3"
"31","2","คูเมือง","1","3"
"31","2","ตูมใหญ่","6","3"
"31","2","บ้านแพ","3","3"
"31","2","ปะเคียบ","2","3"
"31","2","พรสำราญ","4","3"
"31","2","หนองขมาร","7","3"
"31","2","หินเหล็กไฟ","5","3"
"31","3","กระสัง","1","3"
"31","3","กันทรารมย์","10","3"
"31","3","ชุมแสง","7","3"
"31","3","บ้านปรือ","8","3"
"31","3","ลำดวน","2","3"
